session_id,user_id,pricing_model,energy_kwh,import_kwh,export_kwh,net_kwh,schema_version,start_ts,end_ts,batch_day,receipt_hash,merkle_root,batch_root
run_20260217_220238-0143,,TOU,3.716,,,,,2026-02-17T16:35:14.149668Z,2026-02-17T16:55:14.149668Z,2026-02-17,0x1a6a847206316db904e35f1728a6b88d229e9117149bf927bc20923ec130faaf,0xdb5e0769f504ff932c331da762169842885554098f6b8d924c4b5c4db5e785c6,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0144,,TOU,2.49,,,,,2026-02-17T22:27:11.143594Z,2026-02-17T22:47:11.143594Z,2026-02-17,0xefba4fb66f4741f596688c2f82eb538fc68249585d2d260b324c110a0c1533ec,0x42832ab03708ecefffb84b6558bb927b024b2d8d5eb896bcf5115a2d56bc9e20,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0145,,TOU,10.952,,,,,2026-02-17T00:30:12.004183Z,2026-02-17T01:30:12.004183Z,2026-02-17,0xa035d9ebcabfcadd4101fea186d75af495d8e8d243ecb7d13f7633491d50163e,0xaf0ef819ca9ecb889bd51f0b491283e64c2e1ada9885d980885ea929ea767391,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0146,,TOU,2.383,,,,,2026-02-17T00:29:38.213825Z,2026-02-17T00:49:38.213825Z,2026-02-17,0x6b45b1bfc5645824c0e646a6ec9656a471240acd4c0cdfc1fe6b43f3c3d38c91,0x1f5e11333f58f125f01ef8ca97429419dd619f20e1207feb3bcffad36149c6ef,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0147,,TOU,4.736,,,,,2026-02-17T18:02:34.959873Z,2026-02-17T18:42:34.959873Z,2026-02-17,0xa994ef93bc66c20b90e302a4160fbafb7cae0504a50b314e4f1db12cdf1e79ec,0x6c92e2b0d6741e516d8a361702b167b1b759863efcc64b4dbd37db09e7bb1f04,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0148,,TOU,8.854,,,,,2026-02-17T22:22:06.065990Z,2026-02-17T23:37:06.065990Z,2026-02-17,0x14e982c082cb5bb429e4f1e7c7262d95cd278e14610c95e69cc3d330719c7fc0,0x31173af21b5ccc81e7973f300af5d4238f9c3dcb1a54c9ec21424e239039003a,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0149,,TOU,8.57,,,,,2026-02-17T02:57:11.280964Z,2026-02-17T04:12:11.280964Z,2026-02-17,0x305acc0fc8efa4b98a38709c23c881dcdb66852727607997217981a046c0fefa,0x2bf2feabbc1252643779bcfcee3bd6ca95df052359deeebec804d36e4fe8f1dc,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0150,,TOU,13.787,,,,,2026-02-17T14:56:53.839713Z,2026-02-17T16:11:53.839713Z,2026-02-17,0xfd0ad2133606dfeba03f43654071194bef90649ae2dbd19a4d0c9f8ac506d3e5,0x3d3709b5a5c1c2ae767c971cfad53d5a9b95ea6f948243f117451ff1255fc662,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0151,,TOU,27.99,,,,,2026-02-17T14:55:52.686963Z,2026-02-17T16:10:52.686963Z,2026-02-17,0x09566942864990d64c5aacf296c21f37c28c5507024499aae5dc81cd058d0ae3,0x974a1ee9621b6ca04ce61a0c4fb6f0549abdcf0b5f1c200d78ad05ac689d8b89,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0152,,TOU,27.976,,,,,2026-02-17T18:09:39.949089Z,2026-02-17T19:24:39.949089Z,2026-02-17,0x65a5ef982e419593830fe7d36d5cd5634764603b0c7c64cfa0f80fb44e6ddae7,0xae23f726fd12f79db3ae908f472352b8e9e3ad9c061bcfd721dccd3ddd1cffcf,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0153,,TOU,3.647,,,,,2026-02-17T03:14:43.069697Z,2026-02-17T03:44:43.069697Z,2026-02-17,0x4e5b0effb6f9bb05ebbdb42f941ace55f09dcace6b2faf2759ab392069e968f0,0x2065a3a3a54b7842bb114a2e69bee23eff4e7cbb35799e03c05dc8c8407ee034,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0154,,TOU,26.922,,,,,2026-02-17T18:05:08.926585Z,2026-02-17T19:20:08.926585Z,2026-02-17,0xbcbf23e2b81a1fb2842e57fbe938da424b3ae390b09edf145e886845327f3a07,0x83cf333780618be61beb44900b01ba85aa9a7294c258b74fa4a65b60f4780703,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0155,,TOU,7.724,,,,,2026-02-17T03:50:44.482153Z,2026-02-17T04:10:44.482153Z,2026-02-17,0x6b7100fa62d5e877f1c8166f03340d62a6dc32cc2db69dedf1ba3cb642c211f7,0xf792b52df6c127ed3545157d5a2c22a7a2409b79af259b57383ee95c93304d2a,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0156,,TOU,14.045,,,,,2026-02-17T23:45:50.177710Z,2026-02-18T01:00:50.177710Z,2026-02-17,0xf34487900ef4cb72be701ab6c02627d6a8690d254addc0cf14c9eb8dba554cf4,0x01c712a25d1f48dd8bb03ea633783556359566bf9960fa42ea530b4c018b289b,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0157,,TOU,3.527,,,,,2026-02-17T21:40:18.479882Z,2026-02-17T22:10:18.479882Z,2026-02-17,0xa47d10917225842f27a0493370ebb3dd186071cf3bef38635af2bea650971dde,0x093e3a3467c3a58a505aee806d14544b6c5890cb8b4851f3a095efcf390f6b63,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0158,,TOU,5.069,,,,,2026-02-17T18:08:46.837942Z,2026-02-17T18:38:46.837942Z,2026-02-17,0x4bfcff5a9325cd1d4b987d0f7a4dbb98e93c6fd7115b8232326b98549823f313,0x7cb35dd56f9c90acc1cf64f3500f71c6598f1f486fc9378c0e093ebb025cff36,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0159,,TOU,7.251,,,,,2026-02-17T12:33:33.159349Z,2026-02-17T12:53:33.159349Z,2026-02-17,0x8e2305ab38b112431fcd7a946d1a9a991a54c246476c6ab31cb082d1f45f25be,0x5fe712c2eec281102d8758bf9aaa4ba14066fa1ff48f2d19df7881012a680ee7,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0160,,TOU,9.232,,,,,2026-02-17T00:36:40.245977Z,2026-02-17T01:51:40.245977Z,2026-02-17,0x4d12bd4a0236efdbe249041fb5898321f7476ce66298715d4572455fc78558f9,0x02b0b3dff31bfae4e361fc7ab9e19ed498fcebbe5f28d9aaa356a9e9593d29fb,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0161,,TOU,7.057,,,,,2026-02-17T06:52:41.735044Z,2026-02-17T07:52:41.735044Z,2026-02-17,0xb265373a1a5fe4999bca2fb2e9cd86072af43780210e5b0775b00061720bf1ac,0xf5a0812f14d2cb7c955dc7497a9823baac2e8b40d2c59fed99f71a6d785ed251,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0162,,TOU,3.153,,,,,2026-02-17T13:29:35.574954Z,2026-02-17T13:49:35.574954Z,2026-02-17,0xb1478e67b8b9c8c75a795c26d43e01cc5b79898eea9b51bd929ba6fb81d2b7ea,0xaa50ab5720926fa219eb5685eb4f05c8de084bf27f7abb0be1a20c0b2ea94144,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0163,,TOU,11.058,,,,,2026-02-17T17:25:24.544726Z,2026-02-17T18:25:24.544726Z,2026-02-17,0xf47bfc39aa8d7f11b5819750d8b0af12c1d5db1d385fa49eee0d201957a11340,0x723200800d806b5d1bec1ff318008e8ffbaeeb576f04fb5974fdf3a803c0c1ff,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0164,,TOU,4.936,,,,,2026-02-17T14:37:56.661326Z,2026-02-17T15:17:56.661326Z,2026-02-17,0xa53e592057b6df7a3312b898f62392354faf0f3530ce6c75ac265b056aab11d9,0x63d388fb6e63a85cc5e2fbf350a3a1e1f07a1866ea230213c8cb7e78fba596f6,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0165,,TOU,15.758,,,,,2026-02-17T23:21:10.971493Z,2026-02-18T00:01:10.971493Z,2026-02-17,0x468eba0c53d7da5be7695f68bfafa1f818904942feb13c11ad1b3f5c8e8b2ec8,0xd4fdf7a934062b6c83b84a701863f7531d2eab0a8e059a0d0b1c5ce42c1e505f,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0166,,TOU,7.128,,,,,2026-02-17T19:54:48.035419Z,2026-02-17T20:54:48.035419Z,2026-02-17,0x2070efdb477a92ed38dbeb8e44b8a848481abdfaae9a05fb4cb0a8f45540ffc4,0x137573c6b0619aca79f43068c47bfd51beece00e2d60bf24139af97c2601bad1,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0167,,TOU,3.665,,,,,2026-02-17T20:43:53.704981Z,2026-02-17T21:03:53.704981Z,2026-02-17,0x9653a01fb8877ebd94953405a5dbd3e7873f594e1cb972303975e7282410ba11,0xf0839f942e39a8cc8d3b669a78808e57f7d869b5778b46ff1555e108e1434f2b,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0168,,TOU,8.821,,,,,2026-02-17T04:13:06.555252Z,2026-02-17T05:28:06.555252Z,2026-02-17,0xe323ae904e4187ec17a6ff1aa60962f3506ade688e0babaff7f9dae57b9f4707,0xae72845265a8c7060c8303b0e503b0eabddc85604f3664981fdc5ebf19ecfdf0,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0169,,TOU,8.867,,,,,2026-02-17T10:53:17.647017Z,2026-02-17T12:08:17.647017Z,2026-02-17,0x3ed61eec5fa4417d21b312fa3c9dbf47b7d11d216ae0957b9ff7e6360238c61e,0xda461f4bf9dc77f031687dd64026cdbe15d09ffc6136e0afaed740834b797939,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0170,,TOU,21.831,,,,,2026-02-17T00:12:23.466913Z,2026-02-17T01:12:23.466913Z,2026-02-17,0x540935a40e344b4892dbdfca71079ed2d814cc13d46f8a3bd5dafa3dcf857017,0xa0ba0ea16fb46bf73a8036b34b6115272ee34826b383ac4c1494b9632db68d0c,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0171,,TOU,8.723,,,,,2026-02-17T19:59:28.354181Z,2026-02-17T21:14:28.354181Z,2026-02-17,0xb743cb162b68614cd83e44f7262da3d5c537523fb13ca45860afb07ab39836e5,0xd5ca3bcbe175c1e24abe2d3253b80ba086c892557730ab6949635f34dedec9f3,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0172,,TOU,3.876,,,,,2026-02-17T15:42:14.817711Z,2026-02-17T16:02:14.817711Z,2026-02-17,0x3363b586892016797c84ce6ed4d84ad8c9db1aded9dceee26bab985cb5fd5a22,0x293c2eaa9dc95f1154dc08dbbf915cbb49a380de0f0100d2877bc3c352b91b65,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0173,,TOU,7.512,,,,,2026-02-17T16:29:52.674287Z,2026-02-17T17:29:52.674287Z,2026-02-17,0xfc0d076ad06061f9ee00cd0917a0e7a44593947b9cb738059a9a8000f6e0c1c0,0x41939d6df469be2acb07961ac11d700fef4f2f6ed2a864908e6179f730d1c8c9,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0174,,TOU,5.46,,,,,2026-02-17T19:47:47.240684Z,2026-02-17T20:17:47.240684Z,2026-02-17,0x32ee6af78f640244824c27084fa942c3651b166c68e7cb91abb5324cef742b71,0x093aa8db1630252baa6431a716ecd608b0abc166d9b84d84fc647fa2ddd00ac9,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0175,,TOU,5.419,,,,,2026-02-17T06:17:09.644871Z,2026-02-17T06:47:09.644871Z,2026-02-17,0x91ff5295764674c3c12178770b29de97a6bef2529c9e9918c12cc0fa8c434c11,0x29269296e71c7a928a5fe514114e4a1f1267c0a46ab576be3575d9e8f30af7fe,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0176,,TOU,9.037,,,,,2026-02-17T04:47:42.996365Z,2026-02-17T06:02:42.996365Z,2026-02-17,0xf567e0bea4eb360a7e5f029cfb463202983b9af3a6b3ff4fe264d6716a31c404,0x64f16104411c92327330e07f9f2fa4b5c377a161de1901af70a50fb1667cf237,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0177,,TOU,5.695,,,,,2026-02-17T09:49:09.453266Z,2026-02-17T10:19:09.453266Z,2026-02-17,0xd77ae7380f0bb979c1c7f03064535e4b721fa43ea9fe260d57d782e8c831072e,0xd0a558bef14196bc22de33cbdb78a84204ab8caf1e8834797d51d052bf23d504,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0178,,TOU,21.846,,,,,2026-02-17T13:49:49.449229Z,2026-02-17T14:49:49.449229Z,2026-02-17,0xd08260352feeb6febdb27e8703a97010449b3f0216ce97ef81e3f110ab3ef40f,0x75d4bfb91b45da01f11adcdb99e64fef58d6885a2595c5b853d2be6744c00389,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0179,,TOU,27.18,,,,,2026-02-17T00:51:05.166675Z,2026-02-17T02:06:05.166675Z,2026-02-17,0x6746ff7eb3da0c88c30cbd8241555fb4b632ebec37aa4de9f932ea2b814b702d,0xdc31e00318cf1e8fcb01a72cae6a51718f85968e49c7580635429c211ea13025,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0180,,TOU,13.592,,,,,2026-02-17T17:33:14.398228Z,2026-02-17T18:48:14.398228Z,2026-02-17,0x5642e50aa0e1c265ee34b8a814014cfdacad7f36d14970761cde90d9b0697460,0x5e85f1828b53f656238c9b7b4185ab7b9423a8e7974d7db8638b0d1079efff32,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0181,,TOU,27.269,,,,,2026-02-17T18:17:47.860816Z,2026-02-17T19:32:47.860816Z,2026-02-17,0xdec1764dca11c40086b2ff82e6e03ed0ba5457cf1f9826c64611928672e8371c,0xfbb53855eea42bd887325d964897e85ad402d8f6400d426c466889d4474ea383,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0182,,TOU,7.521,,,,,2026-02-17T20:43:45.118485Z,2026-02-17T21:43:45.118485Z,2026-02-17,0x5ef0ea8c78d17d6a32083de3dda443267c164c6475f0e7423218b69178fedb9b,0x0c26f0a73b0a052ff9a04835ddf9a120abf12f954db31f2aea165d3aa807daba,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0183,,TOU,3.633,,,,,2026-02-17T22:10:15.393984Z,2026-02-17T22:30:15.393984Z,2026-02-17,0xda3efd6ac59d03782cb7b731a1d995fc814d9a33ce63da6e2ef81e882c507bdc,0xb91ed9dde8308838ea4dbd4c1d6627718c7ec483bc48ea6b042c7cc84688b417,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0184,,TOU,7.36,,,,,2026-02-17T23:55:26.325444Z,2026-02-18T00:15:26.325444Z,2026-02-17,0x0c1c2f8a710ea0f80ec0d3b19c205a7b621d9752a8601f5baf0e1a6f9e64913d,0x57aee1fd1dbcc1dafe788c469f702c93ffa9f19308c866c0c5f276c81d140531,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0185,,TOU,5.425,,,,,2026-02-17T00:44:53.690681Z,2026-02-17T01:14:53.690681Z,2026-02-17,0x3ca00a7de5caadb330f20e28a9727a846d717501651bae67f8045a30b6fce7c4,0xd0de80a8775154066af756da6dd099421108187f5b7da1a5397075080ab553f7,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0186,,TOU,2.348,,,,,2026-02-17T05:41:21.252463Z,2026-02-17T06:01:21.252463Z,2026-02-17,0x5b0c6b3286eaf4ff55d8286fc37426341fccd4d34f55a432fd117045d5c97cd5,0x8d45dd1b520cad182fd9acc5f2938e10b49d9f3b9bce1bf24f7b0f693d5ec37c,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0187,,TOU,7.533,,,,,2026-02-17T23:58:01.599517Z,2026-02-18T00:58:01.599517Z,2026-02-17,0x6509b114ca855630309ac819f0cf5e5783d19beb65ba2fbc9301392f17f66679,0x3b9b2c419056a8ebe7ee2323159d3bb238dbbb6f95a63589d8655ddc002ea283,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0188,,TOU,5.427,,,,,2026-02-17T07:11:48.265500Z,2026-02-17T07:41:48.265500Z,2026-02-17,0x0fc20c5a72fe8bf1713990d8a0f379e929ad4a70c7a01a95676a7c92fb514442,0x2898ef4c1622b23f3431044e29d138fe53cda2bd59762471c3349981e9508114,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0189,,TOU,4.957,,,,,2026-02-17T23:47:23.394037Z,2026-02-18T00:27:23.394037Z,2026-02-17,0x0e8b90684338b685773624bf01c52ecd06fb109b8be86f760dbf58fcaf962616,0xaa812386912f9cecf5400f736b48de3a405751bdcef68cd16f880f62fdd432fd,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0190,,TOU,11.048,,,,,2026-02-17T05:25:13.014213Z,2026-02-17T05:55:13.014213Z,2026-02-17,0xd6a0c58dd89fbfd93af64b8431318e7e61509bba50b7a7c8b85262ba3d474850,0x76cba2df4b093ea23ccd2ee4d33eeabd3eaf6a249ed8f53c3e769bf3ce655aec,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0191,,TOU,21.241,,,,,2026-02-17T06:01:29.572537Z,2026-02-17T07:01:29.572537Z,2026-02-17,0x4fafb5473a2199b0a2012438bf85d9808bb386f70b788de85f5d666f7288f4cb,0xb3415ec2910f5a009616db4b1361cd6b8c407ff8e537ccdb648e005513cf03c8,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0192,,TOU,14.781,,,,,2026-02-17T06:40:30.079203Z,2026-02-17T07:20:30.079203Z,2026-02-17,0x319380871bb573c5ad747b686afd714457cbed5f0d3e0b23fba351964c181077,0x4af9210d94cba55fe04bad26ffca5a4ea6b617f3392a892b69855e3d8a201f37,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0193,,TOU,22.394,,,,,2026-02-17T21:16:38.947551Z,2026-02-17T22:16:38.947551Z,2026-02-17,0x1e2d040a7f8d67120b067c71f0420d3351936d5a49214cf1f1d5b7daf47235d4,0xb8cd0a07e7c1640bb574ed7ff347002ffb039e113548abe4623d7fbb1bdd6b43,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0194,,TOU,3.774,,,,,2026-02-17T09:53:11.793866Z,2026-02-17T10:13:11.793866Z,2026-02-17,0xd32e287ef88a3650669f4926d436049f13256425ed6d72fec73a665dece30aa1,0x26a3f2fabe0a04cf683803bd516b541a4dc38fe15bc82bcff6eb0a18f49f57f7,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0195,,TOU,10.603,,,,,2026-02-17T11:57:29.369380Z,2026-02-17T12:57:29.369380Z,2026-02-17,0x6d87f928025a2677075d7e398bb1b576a54840332ffeb518dcf397ef36c7a6ed,0x2df34f0a78067b33d4dc35a2097555912ac3015e2f405b160e4db9f900cecc01,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0196,,TOU,23.332,,,,,2026-02-17T22:23:47.656775Z,2026-02-17T23:23:47.656775Z,2026-02-17,0x51b0ec7b96e0bec7912cacd825c6004236aaafdc9048fab9c39eadf6fe14f678,0x70a5c991eea4ed5167fb493fd4a73703cf71d091c944337c819dcc78aff00e3d,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0197,,TOU,27.485,,,,,2026-02-17T01:06:39.400168Z,2026-02-17T02:21:39.400168Z,2026-02-17,0xd0b6a9b2bd344e3b577f1039efa98a82bd850923ce4282083b3622c5d702aca2,0x5ac4e4a4ea854af37d94fbfbcd733304806c2a844fcd1628f2cc03a3245aa8b9,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0198,,TOU,3.878,,,,,2026-02-17T11:43:28.445618Z,2026-02-17T12:03:28.445618Z,2026-02-17,0xafd6d53a4b1499cad71849e6e745688291cfb458fe77081a9c63a69a2066d0ad,0x4e92237018f30e2009372f2f86e77d069d7f00f56c61782ae4829b8c1f5aa5ed,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0199,,TOU,9.058,,,,,2026-02-17T21:12:55.176655Z,2026-02-17T22:27:55.176655Z,2026-02-17,0xa6d69de8b97bef8b41ee8d98cd27d3d1c0ff496404d4b66b8a0c34bd27b46291,0xd3459b3551a9d7ab936fe752914a933ea783d20a45083d0f29d84063091809ca,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0200,,TOU,2.495,,,,,2026-02-17T21:07:03.759676Z,2026-02-17T21:27:03.759676Z,2026-02-17,0x03bfc834fbc89bc084de798266306ee94c8571c1a74a9f3e94a46facd53dd6fa,0x379c2c1986e9becaad4da32e2c9f3a1781e7d13e4902c8ccd72207c1c1ac945c,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0201,,TOU,7.392,,,,,2026-02-17T05:25:07.225771Z,2026-02-17T06:05:07.225771Z,2026-02-17,0x70d3f02d545b803e1b5e075fd0bf24f1cad33bb346a22b9481c0e7a251f136e3,0x6b78d3ff15ef88d54c2009b5550eb995025a306d8920a9baf7fa495130a1fc73,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0202,,TOU,9.367,,,,,2026-02-17T05:21:43.453405Z,2026-02-17T06:36:43.453405Z,2026-02-17,0x93e2a513e9ea38abf341186d2ed495de642d6f5043e075904379e73ed0f0a217,0xe1df0785775e07ae7b42292c1c0c810b4bcfa150a4aa6a3ae246aa2a64a1b9e3,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0203,,TOU,11.306,,,,,2026-02-17T22:32:45.065464Z,2026-02-17T23:02:45.065464Z,2026-02-17,0xd07a9fb5b201afcd7f4c62165acc2805ebfc8c315d0e2fa78d58791ad73af636,0x47f342d23a91cbff9b0ca131e26137922147a209a99893e29615a29e411b3bb6,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0204,,TOU,8.132,,,,,2026-02-17T21:56:44.431127Z,2026-02-17T22:16:44.431127Z,2026-02-17,0xd7af01c35d41e481af2822303b0daa1eb8d103e6ac7ac3cc4cd36ab8daaffc38,0x8c8fc0cb8b1533cd831285376b2ade640a69b18e6c350143e4d2894a202924ee,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0205,,TOU,7.545,,,,,2026-02-17T20:50:46.804052Z,2026-02-17T21:30:46.804052Z,2026-02-17,0x4448cb5c3a6bf20168a4053493acb6ac9a89bbf4dfdd847d999b421c5650629b,0x561e362ddb0c38dbc1c135f29722a2a9a4f429a342146638f549e7ee2da62442,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0206,,TOU,3.702,,,,,2026-02-17T09:57:01.225707Z,2026-02-17T10:27:01.225707Z,2026-02-17,0xd1e5171b1c3e08e57380956eb323c60db5a1d6832cef18913bf4eb0aa1517fd3,0x98614d629ddd8678fec3284bfe84e3cc719a278e07d3673b3f29bdc92b43f802,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0207,,TOU,2.269,,,,,2026-02-17T03:31:25.539159Z,2026-02-17T03:51:25.539159Z,2026-02-17,0x830dae99225d1a6650b3901b1af7d692e3205dfae0bd1e30ada3c4350949ee9d,0xc89a91292e494d2775c518b581a32d86f91abc997312d44375d475c3a8f3c6d9,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0208,,TOU,7.209,,,,,2026-02-17T16:06:58.627872Z,2026-02-17T16:26:58.627872Z,2026-02-17,0x0f139ea0cc225b24e89fdd12c348b0f91d7d8a89cd1b6966b51a8d1006eddff1,0xb3de57a51a8ac6c8128c889560daf4b9966e1634c8b4e0a50a07458d43da9b76,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0209,,TOU,11.125,,,,,2026-02-17T19:48:37.827910Z,2026-02-17T20:48:37.827910Z,2026-02-17,0x81e4ee86c919fb0070ca28a0c9af38442cf6a0845fc1d52398c01d020e61926f,0xb4fd0e01a49b551c2b6752e300edd91531b27c8600b558bff0086cfdff747f6a,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
run_20260217_220238-0210,,TOU,2.286,,,,,2026-02-17T09:54:59.339810Z,2026-02-17T10:14:59.339810Z,2026-02-17,0x2f0c6b5fc878af103818f0e50f53726ed99cf9724c1fb319eb629ab7c5369be7,0x1792d95868ebdd8601de519165c58ae37ee0bde27765c0364528b29e26bd534a,0xa614a29f4fc1cbcdf36713ede6965e331845872ffdd11384cfc3aa63572f72a1
